	category	id	location	incnormid	herdrukid	year
7198	religion	21476	Emden, Germany	26784.0	901141.0	1580.0
7199	religion	21476	Emden, Germany	26784.0	901142.0	1595.0
7200	religion	21476	Emden, Germany	26784.0		1558.0
7201	None	180596	Utrecht, The Netherlands	52044.0	925778.0	1720.0
7202	None	180596	Utrecht, The Netherlands	52044.0		1681.0
7203	formal genres	10873	Amsterdam, The Netherlands	26333.0		1605.0
7204	formal genres	25610	Haarlem, The Netherlands	30708.0		1598.0
7205	None	184928	Leuven, Belgium	66258.0		1740.0
7206	None	185405	Amsterdam, The Netherlands	59291.0	923881.0	1740.0
7207	None	185405	Amsterdam, The Netherlands	59291.0		1720.0
7208	religion	14426	Antwerp, Belgium	39195.0	911153.0	1646.0
7209	religion	14426	Antwerp, Belgium	39195.0	924852.0	1679.0
7210	religion	14426	Antwerp, Belgium	39195.0		1638.0
7211	religion	22194	Antwerp, Belgium	31770.0		1605.0
7212	children	111516	Dordrecht, The Netherlands	44052.0		1750.0
7213	None	156885	Amsterdam, The Netherlands	40100.0	918189.0	1717.0
7214	None	156885	Amsterdam, The Netherlands	40100.0		1659.0
7215	religion	147750	Steenwijk, The Netherlands	22056.0		1718.0
7216	religion	148463	Groningen, The Netherlands	17002.0		1700.0
7217	love and sex	10898	Amsterdam, The Netherlands	8740.0		1605.0
7218	religion	20783	Antwerp, Belgium	42471.0	928042.0	1655.0
7219	religion	20783	Antwerp, Belgium	42471.0	928358.0	1728.0
7220	religion	20783	Antwerp, Belgium	42471.0		1664.0
7221	love and sex	10640	Amsterdam, The Netherlands	10319.0		1591.0
7222	None	191470	The Hague, The Netherlands	70034.0		1655.0
7223	groups	2461	Amsterdam, The Netherlands	11828.0		1622.0
7224	None	191316	Haarlem, The Netherlands	69745.0		1651.0
7225	theatre	19664	Amsterdam, The Netherlands	51545.0		1637.0
7226	narratives	36687	Antwerp, Belgium	48363.0		1631.0
7227	religion	26494	Haarlem, The Netherlands	27614.0		1599.0
7228	religion	115016	Antwerp, Belgium	22702.0		1645.0
7229	emotions	11238	Franeker	39843.0	905356.0	1570.0
7230	emotions	11238	Franeker	39843.0	905505.0	1566.0
7231	emotions	11238	Franeker	39843.0	905506.0	1578.0
7232	emotions	11238	Franeker	39843.0	905507.0	1578.0
7233	emotions	11238	Franeker	39843.0	905508.0	1580.0
7234	emotions	11238	Franeker	39843.0	905509.0	1595.0
7235	emotions	11238	Franeker	39843.0	905863.0	1590.0
7236	emotions	11238	Franeker	39843.0	905864.0	1599.0
7237	emotions	11238	Franeker	39843.0	906925.0	1567.0
7238	emotions	11238	Franeker	39843.0		1563.0
7239	amusement	38872	Brugge, Belgium	53632.0		1723.0
7240	religion	12731	Medemblik, The Netherlands	36730.0	919056.0	1706.0
7241	religion	12731	Medemblik, The Netherlands	36730.0		1661.0
7242	religion	33927	Antwerp, Belgium	10757.0		1654.0
7243	None	183712	Amsterdam, The Netherlands	65429.0	922804.0	1700.0
7244	None	183712	Amsterdam, The Netherlands	65429.0	922923.0	1717.0
7245	None	183712	Amsterdam, The Netherlands	65429.0	924452.0	1741.0
7246	None	183712	Amsterdam, The Netherlands	65429.0		1676.0
7247	None	160489	None	36963.0		1700.0
7248	religion	111270	Amsterdam, The Netherlands	29045.0		1748.0
7249	religion	9534	Medemblik, The Netherlands	1938.0	929184.0	1676.0
7250	religion	9534	Medemblik, The Netherlands	1938.0		1650.0
7251	None	161797	Amsterdam, The Netherlands	45863.0		1669.0
7252	religion	34090	Brussels, Belgium	80523.0		1660.0
7253	None	185363	Amsterdam, The Netherlands	66383.0	923864.0	1740.0
7254	None	185363	Amsterdam, The Netherlands	66383.0		1720.0
7255	religion	117601	Leiden, The Netherlands	2557.0		1720.0
7256	religion	12725	Medemblik, The Netherlands	15788.0	919050.0	1706.0
7257	religion	12725	Medemblik, The Netherlands	15788.0		1661.0
7258	religion	33933	Antwerp, Belgium	3276.0		1654.0
7259	religion	9520	Medemblik, The Netherlands	33556.0	929170.0	1676.0
7260	religion	9520	Medemblik, The Netherlands	33556.0		1650.0
7261	religion	34084	Brussels, Belgium	18951.0		1660.0
7262	religion	118526	Delft, The Netherlands	53967.0	914604.0	1687.0
7263	religion	118526	Delft, The Netherlands	53967.0	917773.0	1739.0
7264	religion	118526	Delft, The Netherlands	53967.0		1680.0
7265	religion	117615	Leiden, The Netherlands	21840.0		1720.0
7266	groups	24297	Antwerp, Belgium	22798.0		1575.0
7267	love and sex	2475	Amsterdam, The Netherlands	1031.0		1622.0
7268	None	155426	Amsterdam, The Netherlands	5623.0		1669.0
7269	narratives	36693	Antwerp, Belgium	40072.0		1631.0
7270	religion	115002	Antwerp, Belgium	6825.0		1645.0
7271	religion	26480	Haarlem, The Netherlands	53318.0		1599.0
7272	None	187560	Alkmaar, The Netherlands	37492.0		1681.0
7273	religion	21489	Emden, Germany	32299.0	900805.0	1563.0
7274	religion	21489	Emden, Germany	32299.0	901185.0	1580.0
7275	religion	21489	Emden, Germany	32299.0	901186.0	1595.0
7276	religion	21489	Emden, Germany	32299.0		1558.0
7277	None	155340	Hoorn, The Netherlands	3523.0		1661.0
7278	None	191464	The Hague, The Netherlands	70027.0		1655.0
7279	cycle of life	117173	Amsterdam, The Netherlands	32100.0	917141.0	1713.0
7280	cycle of life	117173	Amsterdam, The Netherlands	32100.0		1669.0
7281	None	185411	Amsterdam, The Netherlands	55627.0	923883.0	1740.0
7282	None	185411	Amsterdam, The Netherlands	55627.0		1720.0
7283	None	6175	Haarlem, The Netherlands	50674.0		1636.0
7284	cycle of life	8158	Hoorn, The Netherlands	26510.0		1678.0
7285	children	111502	Dordrecht, The Netherlands	23984.0		1750.0
7286	religion	22180	Antwerp, Belgium	16833.0		1605.0
7287	religion	20967	Antwerp, Belgium	23729.0	912137.0	1656.0
7288	religion	20967	Antwerp, Belgium	23729.0		1655.0
7289	narratives	11562	Amsterdam, The Netherlands	11810.0	910801.0	1648.0
7290	narratives	11562	Amsterdam, The Netherlands	11810.0	910802.0	1630.0
7291	narratives	11562	Amsterdam, The Netherlands	11810.0		1640.0
7292	None	180541	Haarlem, The Netherlands	35884.0		1603.0
7293	religion	115994	Alkmaar, The Netherlands	6773.0	920389.0	1692.0
7294	religion	115994	Alkmaar, The Netherlands	6773.0		1681.0
7295	religion	4992	Haarlem, The Netherlands	10790.0		1637.0
7296	narratives	13375	Amsterdam, The Netherlands	31700.0		1678.0
7297	love and sex	7243	Haarlem, The Netherlands	42246.0	914192.0	1716.0
7298	love and sex	7243	Haarlem, The Netherlands	42246.0	916166.0	1680.0
7299	love and sex	7243	Haarlem, The Netherlands	42246.0		1630.0
7300	None	8170	Hoorn, The Netherlands	4570.0		1678.0
7301	None	184727	The Hague, The Netherlands	11788.0		1746.0
7302	religion	150576	Amsterdam, The Netherlands	47085.0	917302.0	1694.0
7303	religion	150576	Amsterdam, The Netherlands	47085.0		1630.0
7304	love and sex	130282	Amsterdam, The Netherlands	18294.0	912118.0	1720.0
7305	love and sex	130282	Amsterdam, The Netherlands	18294.0	919964.0	1745.0
7306	love and sex	130282	Amsterdam, The Netherlands	18294.0	920059.0	1711.0
7307	love and sex	130282	Amsterdam, The Netherlands	18294.0		1710.0
7308	religion	9508	Medemblik, The Netherlands	18620.0	929158.0	1676.0
7309	religion	9508	Medemblik, The Netherlands	18620.0		1650.0
7310	None	182430	Dordrecht, The Netherlands	65054.0	917718.0	1737.0
7311	None	182430	Dordrecht, The Netherlands	65054.0	927830.0	1737.0
7312	None	182430	Dordrecht, The Netherlands	65054.0		1742.0
7313	None	192623	Antwerp, Belgium	71256.0		1660.0
7314	love and sex	114334	The Hague, The Netherlands	33535.0		1745.0
7315	religion	19880	Amsterdam, The Netherlands	56277.0		1645.0
7316	love and sex	38696	Antwerp, Belgium	80282.0		1663.0
7317	religion	3743	Heidelberg, Germany	41006.0	926003.0	1650.0
7318	religion	3743	Heidelberg, Germany	41006.0		1566.0
7319	narratives	11204	Emden, Germany	15068.0	905573.0	1578.0
7320	narratives	11204	Emden, Germany	15068.0	905574.0	1580.0
7321	narratives	11204	Emden, Germany	15068.0	905644.0	1578.0
7322	narratives	11204	Emden, Germany	15068.0	905645.0	1591.0
7323	narratives	11204	Emden, Germany	15068.0	905646.0	1595.0
7324	narratives	11204	Emden, Germany	15068.0	905909.0	1590.0
7325	narratives	11204	Emden, Germany	15068.0	905910.0	1599.0
7326	narratives	11204	Emden, Germany	15068.0		1570.0
7327	religion	19894	Amsterdam, The Netherlands	32378.0		1645.0
7328	religion	3757	Heidelberg, Germany	38314.0	909257.0	1566.0
7329	religion	3757	Heidelberg, Germany	38314.0	909565.0	1566.0
7330	religion	3757	Heidelberg, Germany	38314.0	909572.0	1567.0
7331	religion	3757	Heidelberg, Germany	38314.0	909579.0	1567.0
7332	religion	3757	Heidelberg, Germany	38314.0	909588.0	1567.0
7333	religion	3757	Heidelberg, Germany	38314.0	909595.0	1567.0
7334	religion	3757	Heidelberg, Germany	38314.0	909604.0	1568.0
7335	religion	3757	Heidelberg, Germany	38314.0	909611.0	1572.0
7336	religion	3757	Heidelberg, Germany	38314.0	909621.0	1572.0
7337	religion	3757	Heidelberg, Germany	38314.0	909629.0	1573.0
7338	religion	3757	Heidelberg, Germany	38314.0	909637.0	1573.0
7339	religion	3757	Heidelberg, Germany	38314.0	909644.0	1578.0
7340	religion	3757	Heidelberg, Germany	38314.0	909654.0	1581.0
7341	religion	3757	Heidelberg, Germany	38314.0	909664.0	1581.0
7342	religion	3757	Heidelberg, Germany	38314.0	909673.0	1581.0
7343	religion	3757	Heidelberg, Germany	38314.0	909682.0	1582.0
7344	religion	3757	Heidelberg, Germany	38314.0	909689.0	1568.0
7345	religion	3757	Heidelberg, Germany	38314.0	909697.0	1579.0
7346	religion	3757	Heidelberg, Germany	38314.0	909708.0	1579.0
7347	religion	3757	Heidelberg, Germany	38314.0	909718.0	1579.0
7348	religion	3757	Heidelberg, Germany	38314.0	909728.0	1567.0
7349	religion	3757	Heidelberg, Germany	38314.0	909735.0	1590.0
7350	religion	3757	Heidelberg, Germany	38314.0	909749.0	1599.0
7351	religion	3757	Heidelberg, Germany	38314.0	909760.0	1596.0
7352	religion	3757	Heidelberg, Germany	38314.0	909943.0	1574.0
7353	religion	3757	Heidelberg, Germany	38314.0	926018.0	1650.0
7354	religion	3757	Heidelberg, Germany	38314.0		1566.0
7355	religion	40739	Leeuwarden, The Netherlands	61100.0		1681.0
7356	narratives	11210	Emden, Germany	5667.0	905584.0	1578.0
7357	narratives	11210	Emden, Germany	5667.0	905585.0	1580.0
7358	narratives	11210	Emden, Germany	5667.0	905623.0	1578.0
7359	narratives	11210	Emden, Germany	5667.0	905624.0	1591.0
7360	narratives	11210	Emden, Germany	5667.0	905625.0	1595.0
7361	narratives	11210	Emden, Germany	5667.0	905895.0	1590.0
7362	narratives	11210	Emden, Germany	5667.0	905896.0	1599.0
7363	narratives	11210	Emden, Germany	5667.0		1570.0
7364	religion	150562	Amsterdam, The Netherlands	55484.0	917290.0	1694.0
7365	religion	150562	Amsterdam, The Netherlands	55484.0		1630.0
7366	religion	12719	Medemblik, The Netherlands	54509.0	919044.0	1706.0
7367	religion	12719	Medemblik, The Netherlands	54509.0		1661.0
7368	None	156113	Antwerp, Belgium	2892.0		1650.0
7369	occasions	117629	Leiden, The Netherlands	49875.0		1741.0
7370	None	192637	Antwerp, Belgium	28218.0		1660.0
7371	formal genres	13361	Amsterdam, The Netherlands	26028.0		1678.0
7372	religion	6149	Delft, The Netherlands	41631.0	916321.0	1648.0
7373	religion	6149	Delft, The Netherlands	41631.0		1621.0
7374	None	156675	Haarlem, The Netherlands	17042.0		1614.0
7375	love and sex	8164	Hoorn, The Netherlands	3527.0		1678.0
7376	None	184733	The Hague, The Netherlands	32773.0		1746.0
7377	None	188109	Alkmaar, The Netherlands	16610.0		1681.0
7378	seasons and annual events	20973	Antwerp, Belgium	53630.0	914492.0	1656.0
7379	seasons and annual events	20973	Antwerp, Belgium	53630.0		1655.0
7380	religion	11576	Amsterdam, The Netherlands	57573.0	915077.0	1648.0
7381	religion	11576	Amsterdam, The Netherlands	57573.0	915307.0	1630.0
7382	religion	11576	Amsterdam, The Netherlands	57573.0		1640.0
7383	religion	115980	Alkmaar, The Netherlands	39346.0	920381.0	1692.0
7384	religion	115980	Alkmaar, The Netherlands	39346.0		1681.0
7385	None	191458	The Hague, The Netherlands	70021.0		1655.0
7386	None	163816	Enkhuizen, The Netherlands	52527.0	919191.0	1672.0
7387	None	163816	Enkhuizen, The Netherlands	52527.0		1666.0
7388	cycle of life	4986	Haarlem, The Netherlands	2032.0		1637.0
7389	love and sex	10668	Amsterdam, The Netherlands	35318.0		1591.0
7390	groups	26245	Leiden, The Netherlands	54070.0	907557.0	1596.0
7391	groups	26245	Leiden, The Netherlands	54070.0		1596.0
7392	cycle of life	134609	Alkmaar, The Netherlands	32345.0	917680.0	1702.0
7393	cycle of life	134609	Alkmaar, The Netherlands	32345.0		1659.0
7394	religion	14591	Antwerp, Belgium	1865.0	910294.0	1646.0
7395	religion	14591	Antwerp, Belgium	1865.0	925020.0	1679.0
7396	religion	14591	Antwerp, Belgium	1865.0		1638.0
7397	None	184874	De Rijp, The Netherlands	27424.0	918401.0	1657.0
7398	None	184874	De Rijp, The Netherlands	27424.0	918430.0	1642.0
7399	None	184874	De Rijp, The Netherlands	27424.0	918461.0	1664.0
7400	None	184874	De Rijp, The Netherlands	27424.0		1639.0
7401	emotions	34641	Brussels, Belgium	20339.0		1641.0
7402	religion	22023	Wesel, Germany	18795.0	906380.0	1567.0
7403	religion	22023	Wesel, Germany	18795.0	907026.0	1567.0
7404	religion	22023	Wesel, Germany	18795.0		1565.0
7405	None	157392	Amsterdam, The Netherlands	741.0	918178.0	1717.0
7406	None	157392	Amsterdam, The Netherlands	741.0		1659.0
7407	religion	33890	Antwerp, Belgium	18475.0		1654.0
7408	amusement	32556	Mechelen, Belgium	25827.0		1667.0
7409	religion	12686	Medemblik, The Netherlands	36709.0		1661.0
7410	religion	118485	Delft, The Netherlands	4279.0	910969.0	1687.0
7411	religion	118485	Delft, The Netherlands	4279.0	917744.0	1739.0
7412	religion	118485	Delft, The Netherlands	4279.0		1680.0
7413	religion	8945	Utrecht, The Netherlands	12382.0	912294.0	1647.0
7414	religion	8945	Utrecht, The Netherlands	12382.0		1625.0
7415	religion	130309	Amsterdam, The Netherlands	16406.0	912045.0	1720.0
7416	religion	130309	Amsterdam, The Netherlands	16406.0	919977.0	1745.0
7417	religion	130309	Amsterdam, The Netherlands	16406.0	920071.0	1711.0
7418	religion	130309	Amsterdam, The Netherlands	16406.0		1710.0
7419	love and sex	34127	Brussels, Belgium	11439.0		1659.0
7420	emotions	20152	Amsterdam, The Netherlands	41699.0		1647.0
7421	religion	3810	Rotterdam, The Netherlands	32240.0		1582.0
7422	None	162329	Amsterdam, The Netherlands	48189.0	922015.0	1657.0
7423	None	162329	Amsterdam, The Netherlands	48189.0	922199.0	1636.0
7424	None	162329	Amsterdam, The Netherlands	48189.0		1624.0
7425	None	188928	Amsterdam, The Netherlands	9807.0	922643.0	1740.0
7426	None	188928	Amsterdam, The Netherlands	9807.0		1724.0
7427	groups	112816	Mechelen, Belgium	3949.0		1621.0
7428	None	164758	Amsterdam, The Netherlands	57779.0		1619.0
7429	None	164994	Amsterdam, The Netherlands	58221.0		1637.0
7430	religion	3804	Rotterdam, The Netherlands	33774.0		1582.0
7431	religion	20146	Amsterdam, The Netherlands	58368.0		1647.0
7432	love and sex	123407	Amsterdam, The Netherlands	42348.0		1717.0
7433	amusement	10085	Amsterdam, The Netherlands	41412.0		1658.0
7434	None	154857	None	5179.0		1700.0
7435	work	51967	None	20572.0		1701.0
7436	narratives	36724	Antwerp, Belgium	52835.0		1631.0
7437	None	163023	None	33322.0		1700.0
7438	religion	8789	Utrecht, The Netherlands	692.0	911827.0	1647.0
7439	religion	8789	Utrecht, The Netherlands	692.0		1625.0
7440	religion	33884	Antwerp, Belgium	18722.0		1654.0
7441	None	157386	Amsterdam, The Netherlands	730.0		1671.0
7442	love and sex	32542	Mechelen, Belgium	33094.0		1667.0
7443	emotions	12692	Medemblik, The Netherlands	42473.0		1661.0
7444	seasons and annual events	8951	Utrecht, The Netherlands	42588.0	914971.0	1647.0
7445	seasons and annual events	8951	Utrecht, The Netherlands	42588.0		1625.0
7446	religion	118491	Delft, The Netherlands	57591.0	915078.0	1687.0
7447	religion	118491	Delft, The Netherlands	57591.0	917749.0	1739.0
7448	religion	118491	Delft, The Netherlands	57591.0		1680.0
7449	love and sex	34133	Brussels, Belgium	23266.0		1659.0
7450	religion	161152	Amsterdam, The Netherlands	43090.0		1713.0
7451	None	184860	Leuven, Belgium	66219.0		1740.0
7452	None	178403	Antwerp, Belgium	26717.0		1623.0
7453	religion	26251	Middelburg, The Netherlands	22180.0		1591.0
7454	None	188082	Heerenveen, The Netherlands	50826.0	928243.0	1733.0
7455	None	188082	Heerenveen, The Netherlands	50826.0		1704.0
7456	None	184848	De Rijp, The Netherlands	24091.0	918383.0	1657.0
7457	None	184848	De Rijp, The Netherlands	24091.0	918411.0	1642.0
7458	None	184848	De Rijp, The Netherlands	24091.0	918442.0	1664.0
7459	None	184848	De Rijp, The Netherlands	24091.0		1639.0
7460	None	184690	The Hague, The Netherlands	66118.0		1634.0
7461	religion	35563	Antwerp, Belgium	30218.0	915532.0	1663.0
7462	religion	35563	Antwerp, Belgium	30218.0		1644.0
7463	love and sex	10913	Amsterdam, The Netherlands	2104.0		1605.0
7464	religion	3192	Haarlem, The Netherlands	19560.0		1645.0
7465	religion	164002	Amsterdam, The Netherlands	52993.0		1713.0
7466	seasons and annual events	27167	Dordrecht, The Netherlands	32626.0		1598.0
7467	None	186087	Amsterdam, The Netherlands	66633.0		1717.0
7468	love and sex	20608	Antwerp, Belgium	15370.0		1628.0
7469	love and sex	115823	Amsterdam, The Netherlands	4837.0	920622.0	1697.0
7470	love and sex	115823	Amsterdam, The Netherlands	4837.0		1694.0
7471	emotions	19937	Amsterdam, The Netherlands	40513.0		1645.0
7472	None	190183	London, England	52145.0		1561.0
7473	None	180390	Leuven, Belgium	64775.0		1660.0
7474	religion	21270	None	14115.0	901645.0	1592.0
7475	religion	21270	None	14115.0	915069.0	1632.0
7476	religion	21270	None	14115.0		1591.0
7477	religion	117952	Leiden, The Netherlands	33061.0		1720.0
7478	None	183699	Amsterdam, The Netherlands	65415.0	922791.0	1700.0
7479	None	183699	Amsterdam, The Netherlands	65415.0	922910.0	1717.0
7480	None	183699	Amsterdam, The Netherlands	65415.0	924439.0	1741.0
7481	None	183699	Amsterdam, The Netherlands	65415.0		1676.0
7482	love and sex	6954	Amsterdam, The Netherlands	1807.0		1637.0
7483	religion	33674	Antwerp, Belgium	30971.0		1654.0
7484	None	183841	Amsterdam, The Netherlands	61876.0	922884.0	1700.0
7485	None	183841	Amsterdam, The Netherlands	61876.0	923003.0	1717.0
7486	None	183841	Amsterdam, The Netherlands	61876.0	924532.0	1741.0
7487	None	183841	Amsterdam, The Netherlands	61876.0		1676.0
7488	None	192794	Amsterdam, The Netherlands	70479.0		1647.0
7489	religion	8979	Utrecht, The Netherlands	49076.0	913905.0	1647.0
7490	religion	8979	Utrecht, The Netherlands	49076.0		1625.0
7491	religion	117946	Leiden, The Netherlands	10467.0		1720.0
7492	love and sex	6940	Rotterdam, The Netherlands	29583.0		1627.0
7493	None	192780	Amsterdam, The Netherlands	70465.0		1647.0
7494	religion	33660	Antwerp, Belgium	40103.0		1654.0
7495	seasons and annual events	6798	Emmerik, Germany	12358.0	922485.0	1722.0
7496	seasons and annual events	6798	Emmerik, Germany	12358.0		1637.0
7497	narratives	176374	Amsterdam, The Netherlands	63557.0		1719.0
7498	None	188900	Amsterdam, The Netherlands	68600.0		1684.0
7499	None	162301	Hoorn, The Netherlands	9268.0		1661.0
7500	religion	3838	Rotterdam, The Netherlands	26701.0		1582.0
7501	religion	19923	Amsterdam, The Netherlands	51434.0		1645.0
7502	religion	21264	None	459.0	901639.0	1592.0
7503	religion	21264	None	459.0	911884.0	1632.0
7504	religion	21264	None	459.0		1591.0
7505	None	180384	Amsterdam, The Netherlands	64771.0		1750.0
7506	religion	21502	Emden, Germany	36088.0	900817.0	1563.0
7507	religion	21502	Emden, Germany	36088.0	901215.0	1580.0
7508	religion	21502	Emden, Germany	36088.0	901216.0	1595.0
7509	religion	21502	Emden, Germany	36088.0		1558.0
7510	love and sex	163779	Amsterdam, The Netherlands	1150.0		1713.0
7511	religion	3186	Haarlem, The Netherlands	21403.0		1645.0
