	incnormid	recordid	bronid	w_g	herdrukid	jaar_begin	dominant_topic	perc_contribution
367	362.0	19192	1000095	geestelijk	901917.0	1559.0	9	0.5086802242130067
368	362.0	19192	1000084	geestelijk	902349.0	1569.0	9	0.5086802242130067
369	362.0	19192	1000087	geestelijk	902686.0	1577.0	9	0.5086802242130067
370	362.0	19192	1000078	geestelijk	900004.0	1556.0	9	0.5086802242130067
371	362.0	19192	1000090	geestelijk	902959.0	1580.0	9	0.5086802242130067
372	362.0	19192	1000092	geestelijk	902960.0	1589.0	9	0.5086802242130067
373	362.0	19192	1000557	geestelijk	902961.0	1591.0	9	0.5086802242130067
374	362.0	19192	1000088	geestelijk	902958.0	1579.0	9	0.5086802242130067
375	365.0	151265	1001890	geestelijk	922068.0	1657.0	18	0.2897790367327182
376	365.0	151265	1017294	geestelijk	922252.0	1636.0	18	0.2897790367327182
377	365.0	151265	1016189	geestelijk		1624.0	18	0.2897790367327182
378	371.0	12559	1000883	geestelijk		1642.0	13	0.3958232943477117
379	373.0	27190	1007038	wereldlijk		1598.0	21	0.28263549488869205
380	374.0	34132	1011052	wereldlijk		1659.0	39	0.7708932586416309
381	375.0	12090	1000877	geestelijk		1617.0	42	0.6072792583277976
382	375.0	14499	1000957	geestelijk		1638.0	42	0.6072792583277976
383	375.0	14499	1016140	geestelijk	924927.0	1679.0	42	0.6072792583277976
384	375.0	14499	1001855	geestelijk	929930.0	1646.0	42	0.6072792583277976
385	375.0	12090	1004985	geestelijk	928123.0	1609.0	42	0.6072792583277976
386	375.0	12090	1001876	geestelijk	910500.0	1614.0	42	0.6072792583277976
387	375.0	14499	1010071	geestelijk	910501.0	1648.0	42	0.6072792583277976
388	380.0	9617	1010012	geestelijk	911885.0	1640.0	13	0.6533422935864182
389	380.0	180538	1016164	geestelijk		1603.0	13	0.6533422935864182
390	380.0	9617	1000824	geestelijk		1627.0	13	0.6533422935864182
391	381.0	197288	1001856	geestelijk		1617.0	1	0.2991222546418273
392	381.0	12108	1001876	geestelijk	911886.0	1614.0	1	0.2991222546418273
393	381.0	12108	1004985	geestelijk	928139.0	1609.0	1	0.2991222546418273
394	381.0	12108	1000877	geestelijk		1617.0	1	0.2991222546418273
395	382.0	5026	1000728	geestelijk		1637.0	40	0.28769615197917103
396	388.0	118375	1001334	wereldlijk		1732.0	23	0.4745899723586157
397	389.0	34128	1011052	wereldlijk		1659.0	48	0.2638660801269367
398	391.0	5027	1000728	geestelijk		1637.0	40	0.25201962730871913
399	392.0	84	1000025	wereldlijk		1589.0	2	0.5582660669774254
400	395.0	22219	1000243	geestelijk	906454.0	1567.0	6	0.3734459496684847
401	395.0	22219	1000176	geestelijk	907098.0	1567.0	6	0.3734459496684847
402	395.0	22219	1000137	geestelijk		1565.0	6	0.3734459496684847
403	399.0	151286	1017294	geestelijk	922236.0	1636.0	21	0.3570632260925918
404	399.0	151286	1001890	geestelijk	922052.0	1657.0	21	0.3570632260925918
405	399.0	151286	1016189	geestelijk		1624.0	21	0.3570632260925918
406	403.0	3341	1000328	geestelijk		1575.0	16	0.7917243139039951
407	404.0	3342	1000328	geestelijk		1575.0	16	0.4284400096424305
408	407.0	129495	1001439	wereldlijk		1731.0	38	0.5039848680247204
409	407.0	151289	1001829	wereldlijk		1746.0	38	0.5039848680247204
410	407.0	186002	1017564	wereldlijk	928745.0	1713.0	38	0.5039848680247204
411	407.0	186002	1016309	wereldlijk		1717.0	38	0.5039848680247204
412	411.0	25590	1000208	geestelijk		1598.0	0	0.6602114553766752
413	411.0	158123	1001607	geestelijk		1625.0	0	0.6602114553766752
414	412.0	192732	1016741	wereldlijk en geestelijk		1730.0	37	0.2666193991882485
415	412.0	151341	1001829	wereldlijk en geestelijk		1746.0	37	0.2666193991882485
416	412.0	100197	1001392	wereldlijk		1746.0	37	0.2666193991882485
417	416.0	3250	1000673	geestelijk	919014.0	1684.0	28	0.4570009151435746
418	416.0	3250	1015966	geestelijk		1677.0	28	0.4570009151435746
419	423.0	2614	1000653	geestelijk		1622.0	18	0.28008663051502386
420	426.0	19442	1000974			1642.0	27	0.2653291317149914
421	430.0	21243	1001050	geestelijk		1646.0	46	0.21396720800234512
422	434.0	19193	1000078	geestelijk	900473.0	1556.0	9	0.645137294250512
423	434.0	19193	1000077	geestelijk		1552.0	9	0.645137294250512
424	437.0	151350	1017294	geestelijk	922243.0	1636.0	15	0.3250987999758725
425	437.0	151350	1016189	geestelijk		1624.0	15	0.3250987999758725
426	437.0	151350	1001890	geestelijk	922059.0	1657.0	15	0.3250987999758725
427	439.0	151353	1016189	geestelijk		1624.0	13	0.2799901721509561
428	439.0	151353	1001890	geestelijk	922055.0	1657.0	13	0.2799901721509561
429	439.0	151353	1017294	geestelijk	922239.0	1636.0	13	0.2799901721509561
430	440.0	3620	1016979	geestelijk	925879.0	1650.0	8	0.6880744553423906
431	440.0	3620	1000240	geestelijk		1566.0	8	0.6880744553423906
432	441.0	14610	1010071	geestelijk	911940.0	1648.0	1	0.5576428258665722
433	441.0	14610	1016140	geestelijk	925035.0	1679.0	1	0.5576428258665722
434	441.0	14610	1001855	geestelijk	929994.0	1646.0	1	0.5576428258665722
435	441.0	14610	1000957	geestelijk		1638.0	1	0.5576428258665722
436	442.0	190794	1016924	geestelijk		1718.0	42	0.3603365048579567
437	442.0	34725	1011324	geestelijk		1684.0	42	0.3603365048579567
438	442.0	32703	1001567	geestelijk		1645.0	42	0.3603365048579567
439	442.0	191504	1010250	geestelijk		1736.0	42	0.3603365048579567
440	442.0	190794	1001842	geestelijk	923178.0	1740.0	42	0.3603365048579567
441	442.0	151368	1004294	geestelijk		1650.0	42	0.3603365048579567
442	442.0	151366	1004590	geestelijk		1714.0	42	0.3603365048579567
443	442.0	34725	1015344	geestelijk	925689.0	1701.0	42	0.3603365048579567
444	442.0	32703	1010998	geestelijk	915988.0	1671.0	42	0.3603365048579567
445	442.0	167471	1001580	geestelijk		1621.0	42	0.3603365048579567
446	445.0	36599	1000827	geestelijk		1631.0	4	0.7347985269058431
447	447.0	1528	1000614	wereldlijk		1613.0	24	0.2624513354809023
448	449.0	151373	1001737	geestelijk		1657.0	0	0.4203436373141375
449	451.0	34091	1011050	geestelijk		1660.0	46	0.33971409041929584
450	453.0	27172	1007038	wereldlijk		1598.0	21	0.3748136293437465
451	454.0	10573	1000026	wereldlijk en geestelijk		1591.0	21	0.4746126214049724
452	454.0	10883	1000853	wereldlijk en geestelijk		1605.0	21	0.4746126214049724
453	456.0	1459	1000614	wereldlijk		1613.0	2	0.5902790175643707
454	456.0	10615	1000026	wereldlijk		1591.0	2	0.5902790175643707
455	457.0	10617	1000026	wereldlijk		1591.0	2	0.7901519734608439
456	457.0	10915	1000853	wereldlijk		1605.0	2	0.7901519734608439
457	459.0	21264	1000215	geestelijk	901639.0	1592.0	31	0.9206443295751092
458	459.0	21264	1001302	geestelijk	911884.0	1632.0	31	0.9206443295751092
459	459.0	21289	1000082	geestelijk	900683.0	1563.0	31	0.9206443295751092
460	459.0	21289	1000427	geestelijk	900911.0	1580.0	31	0.9206443295751092
461	459.0	21289	1000131	geestelijk	900912.0	1595.0	31	0.9206443295751092
462	459.0	118232	1001323	geestelijk		1732.0	31	0.9206443295751092
463	459.0	19194	1000089	geestelijk	906307.0	1579.0	31	0.9206443295751092
464	459.0	176624	1016078	geestelijk		1683.0	31	0.9206443295751092
465	459.0	188980	1016327	geestelijk		1609.0	31	0.9206443295751092
466	459.0	191785	1001827	geestelijk		1650.0	31	0.9206443295751092
467	459.0	19194	1000077	geestelijk		1552.0	31	0.9206443295751092
468	459.0	21264	1000371	geestelijk		1591.0	31	0.9206443295751092
469	459.0	21289	1000079	geestelijk		1558.0	31	0.9206443295751092
470	459.0	19194	1001531	geestelijk	909274.0	1577.0	31	0.9206443295751092
471	459.0	148210	1001307	geestelijk		1700.0	31	0.9206443295751092
472	459.0	19194	1000451	geestelijk	907972.0	1600.0	31	0.9206443295751092
473	459.0	19194	1000091	geestelijk	905017.0	1582.0	31	0.9206443295751092
474	459.0	19194	1000344	geestelijk	907177.0	1582.0	31	0.9206443295751092
475	459.0	8038	1000773	geestelijk		1644.0	31	0.9206443295751092
476	459.0	19194	1000083	geestelijk	900005.0	1566.0	31	0.9206443295751092
477	459.0	19194	1000078	geestelijk	900474.0	1556.0	31	0.9206443295751092
478	459.0	19194	1000095	geestelijk	901918.0	1559.0	31	0.9206443295751092
479	459.0	19194	1000084	geestelijk	902350.0	1569.0	31	0.9206443295751092
480	459.0	19194	1000088	geestelijk	902964.0	1579.0	31	0.9206443295751092
481	459.0	19194	1000087	geestelijk	902687.0	1577.0	31	0.9206443295751092
482	459.0	19194	1000092	geestelijk	902966.0	1589.0	31	0.9206443295751092
483	459.0	19194	1000557	geestelijk	902967.0	1591.0	31	0.9206443295751092
484	459.0	19194	1000093	geestelijk	902968.0	1593.0	31	0.9206443295751092
485	459.0	19194	1000096	geestelijk	902969.0	1599.0	31	0.9206443295751092
486	459.0	19194	1000094	geestelijk	907651.0	1596.0	31	0.9206443295751092
487	459.0	19194	1000090	geestelijk	902965.0	1580.0	31	0.9206443295751092
488	462.0	21113	1001049	wereldlijk en geestelijk		1649.0	12	0.7365489164003631
489	462.0	21113	1001173	wereldlijk en geestelijk	911944.0	1668.0	12	0.7365489164003631
490	463.0	152400	1001644	geestelijk		1682.0	40	0.1714177391517633
491	465.0	6218	1000737	wereldlijk		1636.0	47	0.24199778298271205
492	465.0	6218	1010060	wereldlijk	911947.0	1730.0	47	0.24199778298271205
493	468.0	22993	1000208	geestelijk	901514.0	1598.0	13	0.3686187956961857
494	468.0	155000	1001607	geestelijk		1625.0	13	0.3686187956961857
495	468.0	22993	1000207	geestelijk		1593.0	13	0.3686187956961857
496	471.0	19615	1000980	wereldlijk		1645.0	34	0.6508321502541415
497	472.0	4292	1000702	wereldlijk		1602.0	2	0.595073396398774
498	473.0	112666	1001389	wereldlijk		1750.0	38	0.32724963439989485
499	473.0	152775	1001829	wereldlijk		1746.0	38	0.32724963439989485
500	476.0	4239	1000702	wereldlijk		1602.0	2	0.3657059852042067
501	479.0	20159	1001027	wereldlijk		1647.0	29	0.5926568276697779
502	482.0	152790	1001707	wereldlijk		1633.0	39	0.3879812663574295
503	491.0	155011	1001829	wereldlijk		1746.0	39	0.2292331722832257
504	491.0	130206	1017326	wereldlijk	925676.0	1710.0	39	0.2292331722832257
505	491.0	130206	1001442	wereldlijk	920115.0	1750.0	39	0.2292331722832257
506	491.0	193036	1017309	wereldlijk		1707.0	39	0.2292331722832257
507	491.0	130206	1016390	wereldlijk	920011.0	1711.0	39	0.2292331722832257
508	491.0	130206	1001385	wereldlijk	919917.0	1745.0	39	0.2292331722832257
509	491.0	130206	1001380	wereldlijk	920091.0	1720.0	39	0.2292331722832257
510	491.0	130206	1016157	wereldlijk		1710.0	39	0.2292331722832257
511	494.0	10742	1000846	wereldlijk		1627.0	14	0.3675426755320953
512	494.0	11452	1000872	wereldlijk		1627.0	14	0.3675426755320953
513	496.0	19694	1001006			1639.0	42	0.19368994650742305
514	497.0	13914	1000945	geestelijk		1646.0	46	0.6452117449145387
515	500.0	155016	1001770	geestelijk		1661.0	27	0.4613935288826399
516	502.0	26634	1000220	geestelijk		1599.0	15	0.562819657154436
517	502.0	155018	1004588	geestelijk		1614.0	15	0.562819657154436
518	503.0	1582	1000620	wereldlijk		1627.0	47	0.4603432609207854
519	503.0	14922	1000965	wereldlijk		1622.0	47	0.4603432609207854
520	504.0	26301	1000559	wereldlijk en geestelijk		1591.0	13	0.7014059033162313
521	504.0	9624	1000824	geestelijk		1627.0	13	0.7014059033162313
522	504.0	185683	1016205	geestelijk	928860.0	1664.0	13	0.7014059033162313
523	504.0	148196	1001307	geestelijk		1700.0	13	0.7014059033162313
524	504.0	118218	1001323	geestelijk		1732.0	13	0.7014059033162313
525	504.0	26301	1000450	wereldlijk en geestelijk	907621.0	1600.0	13	0.7014059033162313
526	504.0	185683	1016347	geestelijk		1655.0	13	0.7014059033162313
527	504.0	26301	1000460	wereldlijk en geestelijk	904195.0	1599.0	13	0.7014059033162313
528	504.0	26301	1000388	wereldlijk en geestelijk	904128.0	1599.0	13	0.7014059033162313
529	504.0	26301	1000135	wereldlijk en geestelijk	904084.0	1599.0	13	0.7014059033162313
530	504.0	26301	1000358	wereldlijk en geestelijk	904037.0	1596.0	13	0.7014059033162313
531	504.0	26301	1000132	wereldlijk en geestelijk	903994.0	1593.0	13	0.7014059033162313
532	504.0	9624	1010012	geestelijk	910524.0	1640.0	13	0.7014059033162313
533	504.0	26301	1000133	wereldlijk en geestelijk	907578.0	1596.0	13	0.7014059033162313
534	507.0	155025	1001770	geestelijk		1661.0	18	0.3775660973865168
535	513.0	3376	1000328	geestelijk		1575.0	16	0.35534505939661104
536	515.0	9616	1010012	geestelijk	910525.0	1640.0	13	0.4964777112090873
537	515.0	26611	1000220	geestelijk		1599.0	13	0.4964777112090873
538	515.0	9616	1000824	geestelijk		1627.0	13	0.4964777112090873
539	516.0	155023	1001770	geestelijk		1661.0	7	0.2931373426463975
540	524.0	147455	1010010	wereldlijk		1638.0	39	0.4235270727100745
541	533.0	118120	1001151	wereldlijk		1731.0	30	0.3617923888019323
542	533.0	130649	1001380	wereldlijk	911400.0	1720.0	30	0.3617923888019323
543	533.0	130649	1001442	wereldlijk	911401.0	1750.0	30	0.3617923888019323
544	533.0	130649	1001385	wereldlijk	919981.0	1745.0	30	0.3617923888019323
545	533.0	130649	1016390	wereldlijk	920079.0	1711.0	30	0.3617923888019323
546	533.0	130649	1017326	wereldlijk	925855.0	1710.0	30	0.3617923888019323
547	533.0	157052	1001829	wereldlijk		1746.0	30	0.3617923888019323
548	533.0	130649	1016157	wereldlijk		1710.0	30	0.3617923888019323
549	535.0	20729	1001931	geestelijk	911421.0	1655.0	44	0.4858309737297356
550	535.0	20729	1001335	geestelijk	928315.0	1728.0	44	0.4858309737297356
551	535.0	20729	1001047	geestelijk		1664.0	44	0.4858309737297356
552	537.0	155033	1001829	wereldlijk		1746.0	30	0.4774562130020097
553	537.0	155034	1001829	wereldlijk		1746.0	30	0.4774562130020097
554	537.0	117670	1001703	wereldlijk		1720.0	30	0.4774562130020097
555	537.0	155032	1001887	wereldlijk		1721.0	30	0.4774562130020097
556	538.0	20959	1004637	geestelijk	912257.0	1656.0	44	0.4265576908252261
557	538.0	20959	1004636	geestelijk		1655.0	44	0.4265576908252261
558	541.0	20106	1010003	wereldlijk	912326.0	1654.0	39	0.4234217930391216
559	541.0	20106	1001026	wereldlijk		1654.0	39	0.4234217930391216
560	543.0	20821	1001335	geestelijk	928391.0	1728.0	44	0.6533505542567114
561	543.0	20821	1001047	geestelijk		1664.0	44	0.6533505542567114
562	548.0	117153	1001166	wereldlijk		1717.0	39	0.556268539328735
563	548.0	160831	1001829	wereldlijk		1746.0	39	0.556268539328735
564	553.0	20831	1001047	geestelijk		1664.0	44	0.6274156332904026
565	553.0	20831	1001335	geestelijk	928399.0	1728.0	44	0.6274156332904026
566	553.0	20831	1001931	geestelijk	914667.0	1655.0	44	0.6274156332904026
567	555.0	164267	1001829	wereldlijk		1746.0	30	0.4399918136253053
568	559.0	156206	1000922	wereldlijk		1621.0	9	0.2929388350015996
569	560.0	20961	1004637	geestelijk	910474.0	1656.0	44	0.3520207029776439
570	560.0	20961	1004636	geestelijk		1655.0	44	0.3520207029776439
571	562.0	115189	1001154	wereldlijk		1677.0	39	0.4906001447115068
572	562.0	115211	1001157	wereldlijk		1679.0	39	0.4906001447115068
573	564.0	115278	1001141	wereldlijk		1668.0	24	0.40785587104769216
574	564.0	134620	1016218	wereldlijk		1659.0	24	0.40785587104769216
575	564.0	134620	1001140	wereldlijk	919239.0	1725.0	24	0.40785587104769216
576	564.0	115278	1010126	wereldlijk	928711.0	1688.0	24	0.40785587104769216
577	564.0	134620	1001139	wereldlijk	917691.0	1702.0	24	0.40785587104769216
578	567.0	192918	1017509	wereldlijk		1714.0	30	0.4150990319374265
579	567.0	192918	1017317	wereldlijk	924040.0	1736.0	30	0.4150990319374265
580	567.0	155302	1001829	wereldlijk		1746.0	30	0.4150990319374265
581	567.0	155298	1004274	wereldlijk		1700.0	30	0.4150990319374265
582	567.0	130265	1016157	wereldlijk		1710.0	30	0.4150990319374265
583	567.0	130265	1001442	wereldlijk	920136.0	1750.0	30	0.4150990319374265
584	567.0	130265	1001380	wereldlijk	920099.0	1720.0	30	0.4150990319374265
585	567.0	130265	1016390	wereldlijk	920048.0	1711.0	30	0.4150990319374265
586	567.0	130265	1001385	wereldlijk	919954.0	1745.0	30	0.4150990319374265
587	567.0	130265	1017326	wereldlijk	925736.0	1710.0	30	0.4150990319374265
588	569.0	118094	1001151	wereldlijk		1731.0	30	0.5086662356479119
589	569.0	155320	1001829	wereldlijk		1746.0	30	0.5086662356479119
590	570.0	117761	1001391	wereldlijk		1741.0	38	0.8294010013706292
591	570.0	130257	1001440	wereldlijk		1731.0	38	0.8294010013706292
592	570.0	150204	1016142	wereldlijk	916395.0	1738.0	38	0.8294010013706292
593	570.0	155595	1001829	wereldlijk		1746.0	38	0.8294010013706292
594	570.0	150204	1001641	wereldlijk		1717.0	38	0.8294010013706292
595	572.0	14292	1000956	wereldlijk		1652.0	39	0.9619731621865656
596	572.0	10260	1000837	wereldlijk		1645.0	39	0.9619731621865656
597	572.0	114038	1001171	wereldlijk		1649.0	39	0.9619731621865656
598	574.0	103532	1000696	wereldlijk		1656.0	10	0.4859361821937103
599	575.0	12263	1000878	wereldlijk		1605.0	24	0.4964478068428149
600	575.0	176265	1011289	wereldlijk		1611.0	24	0.4964478068428149
601	577.0	155690	1001919	wereldlijk		1680.0	26	0.3307806883559988
602	577.0	186293	1001685	wereldlijk		1672.0	26	0.3307806883559988
603	578.0	156299	1004274	wereldlijk		1700.0	30	0.4055128451016421
604	579.0	3114	1000669	wereldlijk		1643.0	47	0.32560211621592894
605	582.0	130240	1016157	wereldlijk		1710.0	38	0.4755013826887141
606	582.0	183624	1016145	wereldlijk		1739.0	38	0.4755013826887141
607	582.0	156472	1001829	wereldlijk		1746.0	38	0.4755013826887141
608	582.0	130240	1017326	wereldlijk	925709.0	1710.0	38	0.4755013826887141
609	582.0	130240	1016390	wereldlijk	920031.0	1711.0	38	0.4755013826887141
610	582.0	130240	1001385	wereldlijk	919936.0	1745.0	38	0.4755013826887141
611	582.0	130240	1001380	wereldlijk	912386.0	1720.0	38	0.4755013826887141
612	582.0	116233	1001205	wereldlijk		1709.0	38	0.4755013826887141
613	582.0	130240	1001442	wereldlijk	920129.0	1750.0	38	0.4755013826887141
614	584.0	4536	1001204	wereldlijk	911211.0	1703.0	38	0.4268677337309269
615	584.0	4536	1000714	wereldlijk		1667.0	38	0.4268677337309269
616	585.0	21205	1001050	wereldlijk		1646.0	3	0.2268849700009441
617	585.0	115850	1001369	wereldlijk		1649.0	3	0.2268849700009441
618	586.0	36088	1011287	wereldlijk		1685.0	39	0.4823669005785773
619	586.0	32522	1011033	wereldlijk		1667.0	39	0.4823669005785773
620	587.0	3212	1000671	geestelijk		1645.0	18	0.5620456861470422
621	590.0	15013	1000968	wereldlijk		1626.0	10	0.3411131223265049
622	591.0	2519	1000653	wereldlijk		1622.0	39	0.2406807427799918
623	594.0	10051	1001168	wereldlijk		1658.0	39	0.2749998433808934
624	600.0	21283	1000082	geestelijk	900677.0	1563.0	9	0.5711440602448097
625	600.0	21283	1000427	geestelijk	900903.0	1580.0	9	0.5711440602448097
626	600.0	21283	1000131	geestelijk	900904.0	1595.0	9	0.5711440602448097
627	600.0	21283	1000079	geestelijk		1558.0	9	0.5711440602448097
628	601.0	20056	1001026	wereldlijk		1654.0	34	0.2509749007732332
629	601.0	20056	1010003	wereldlijk	910639.0	1654.0	34	0.2509749007732332
630	605.0	22402	1000243	wereldlijk en geestelijk	906548.0	1567.0	0	0.33361232798097723
631	605.0	22402	1000176	wereldlijk en geestelijk	906948.0	1567.0	0	0.33361232798097723
632	605.0	22402	1000137	wereldlijk en geestelijk		1565.0	0	0.33361232798097723
633	611.0	100116	1000695	wereldlijk		1652.0	39	0.29932355668788857
634	614.0	155714	1001829	wereldlijk		1746.0	32	0.5301456818524274
635	614.0	155802	1001831	wereldlijk	922728.0	1703.0	32	0.5301456818524274
636	614.0	155802	1010901	wereldlijk		1695.0	32	0.5301456818524274
637	617.0	2499	1000653	wereldlijk		1622.0	21	0.2838934519099865
638	621.0	3263	1015966	geestelijk		1677.0	7	0.2365863102705876
639	621.0	3263	1000673	geestelijk	919027.0	1684.0	7	0.2365863102705876
640	638.0	20396	1001034	geestelijk		1647.0	27	0.2326388075843321
641	639.0	100204	1001392	wereldlijk		1746.0	38	0.4055495115710024
642	640.0	10218	1000837	wereldlijk		1645.0	10	0.3885209433667749
643	640.0	19622	1000980	wereldlijk		1645.0	10	0.3885209433667749
644	640.0	20348	1001034	wereldlijk		1647.0	10	0.3885209433667749
645	640.0	114053	1001171	wereldlijk		1649.0	10	0.3885209433667749
646	640.0	130550	1001440	wereldlijk		1731.0	10	0.3885209433667749
647	640.0	157980	1001814	wereldlijk		1648.0	10	0.3885209433667749
648	640.0	157983	1001829	wereldlijk		1746.0	10	0.3885209433667749
649	642.0	166983	1004274	wereldlijk		1700.0	39	0.3267746841568194
650	644.0	155746	1001707	wereldlijk		1633.0	39	0.4781580451107713
