	incnormid	recordid	bronid	w_g	herdrukid	year	top1	top2	top3
30773	43216.0	14186	1000134	geestelijk		1599.0	topic 31	topic 9	topic 13
30774	43218.0	113550	1000922	wereldlijk		1621.0	topic 21	topic 14	topic 9
30775	43219.0	116683	1001148	wereldlijk		1711.0	topic 47	topic 30	topic 23
30776	43219.0	117764	1001391	wereldlijk		1741.0	topic 47	topic 30	topic 23
30777	43219.0	192523	1016301	wereldlijk		1719.0	topic 47	topic 30	topic 23
30778	43220.0	21539	1000079	geestelijk		1558.0	topic 9	topic 31	topic 6
30779	43220.0	19375	1000077	geestelijk		1552.0	topic 9	topic 31	topic 6
30780	43220.0	21539	1000131	geestelijk	901293.0	1595.0	topic 9	topic 31	topic 6
30781	43220.0	21539	1000427	geestelijk	901292.0	1580.0	topic 9	topic 31	topic 6
30782	43220.0	21539	1000082	geestelijk	900854.0	1563.0	topic 9	topic 31	topic 6
30783	43220.0	19375	1001531	geestelijk	909476.0	1577.0	topic 9	topic 31	topic 6
30784	43220.0	19375	1000451	geestelijk	908191.0	1600.0	topic 9	topic 31	topic 6
30785	43220.0	19375	1000094	geestelijk	907869.0	1596.0	topic 9	topic 31	topic 6
30786	43220.0	19375	1000344	geestelijk	907387.0	1582.0	topic 9	topic 31	topic 6
30787	43220.0	19375	1000091	geestelijk	905223.0	1582.0	topic 9	topic 31	topic 6
30788	43220.0	19375	1000089	geestelijk	906752.0	1579.0	topic 9	topic 31	topic 6
30789	43220.0	19375	1000093	geestelijk	904482.0	1593.0	topic 9	topic 31	topic 6
30790	43220.0	19375	1000083	geestelijk	900106.0	1566.0	topic 9	topic 31	topic 6
30791	43220.0	19375	1000096	geestelijk	904483.0	1599.0	topic 9	topic 31	topic 6
30792	43220.0	19375	1000095	geestelijk	902073.0	1559.0	topic 9	topic 31	topic 6
30793	43220.0	19375	1000084	geestelijk	902554.0	1569.0	topic 9	topic 31	topic 6
30794	43220.0	19375	1000087	geestelijk	902852.0	1577.0	topic 9	topic 31	topic 6
30795	43220.0	19375	1000078	geestelijk	900651.0	1556.0	topic 9	topic 31	topic 6
30796	43220.0	19375	1000090	geestelijk	904479.0	1580.0	topic 9	topic 31	topic 6
30797	43220.0	19375	1000092	geestelijk	904480.0	1589.0	topic 9	topic 31	topic 6
30798	43220.0	19375	1000557	geestelijk	904481.0	1591.0	topic 9	topic 31	topic 6
30799	43220.0	19375	1000088	geestelijk	904478.0	1579.0	topic 9	topic 31	topic 6
30800	43222.0	23929	1000200	geestelijk		1678.0	topic 5	topic 9	topic 18
30801	43222.0	190857	1016924	geestelijk		1718.0	topic 5	topic 9	topic 18
30802	43222.0	23531	1000248	geestelijk		1572.0	topic 5	topic 9	topic 18
30803	43222.0	22046	1000128	geestelijk		1562.0	topic 5	topic 9	topic 18
30804	43222.0	190857	1001842	geestelijk	923241.0	1740.0	topic 5	topic 9	topic 18
30805	43222.0	189117	1016327	geestelijk		1609.0	topic 5	topic 9	topic 18
30806	43222.0	185824	1001755	geestelijk		1605.0	topic 5	topic 9	topic 18
30807	43222.0	23531	1000395	geestelijk	926202.0	1600.0	topic 5	topic 9	topic 18
30808	43222.0	24326	1000406	geestelijk		1590.0	topic 5	topic 9	topic 18
30809	43222.0	23531	1000179	geestelijk	909061.0	1600.0	topic 5	topic 9	topic 18
30810	43222.0	23531	1000186	geestelijk	901882.0	1617.0	topic 5	topic 9	topic 18
30811	43222.0	23531	1000396	geestelijk	909062.0	1600.0	topic 5	topic 9	topic 18
30812	43222.0	23531	1000397	geestelijk	901863.0	1565.0	topic 5	topic 9	topic 18
30813	43222.0	23531	1000100	geestelijk	901789.0	1599.0	topic 5	topic 9	topic 18
30814	43222.0	23236	1000421	geestelijk		1583.0	topic 5	topic 9	topic 18
30815	43222.0	22046	1000129	geestelijk	902336.0	1583.0	topic 5	topic 9	topic 18
30816	43222.0	8117	1000773	geestelijk		1644.0	topic 5	topic 9	topic 18
30817	43222.0	7108	1000178	geestelijk		1577.0	topic 5	topic 9	topic 18
30818	43227.0	166367	1006767	geestelijk		1620.0	topic 21	topic 5	topic 0
30819	43228.0	14967	1000027	geestelijk		1591.0	topic 5	topic 9	topic 19
30820	43232.0	2990	1000664	wereldlijk	900164.0	1616.0	topic 2	topic 9	topic 10
30821	43232.0	2990	1000011	wereldlijk		1574.0	topic 2	topic 9	topic 10
30822	43234.0	111291	1001306	wereldlijk		1748.0	topic 28	topic 49	topic 10
30823	43235.0	122926	1001862	wereldlijk		1717.0	topic 38	topic 7	topic 36
30824	43239.0	19564	1000980	wereldlijk		1645.0	topic 38	topic 34	topic 7
30825	43244.0	4595	1000716	geestelijk		1631.0	topic 22	topic 24	topic 40
30826	43247.0	19458	1000974	wereldlijk		1642.0	topic 24	topic 12	topic 39
30827	43247.0	176517	1000973	wereldlijk		1637.0	topic 24	topic 12	topic 39
30828	43248.0	116876	1001317	wereldlijk en geestelijk		1716.0	topic 35	topic 47	topic 17
30829	43253.0	28	1000604	wereldlijk		1643.0	topic 38	topic 30	topic 47
30830	43254.0	3702	1016979	geestelijk	925962.0	1650.0	topic 8	topic 49	topic 9
30831	43254.0	3702	1000240	geestelijk		1566.0	topic 8	topic 49	topic 9
30832	43255.0	161804	1001770	geestelijk		1661.0	topic 7	topic 18	topic 19
30833	43258.0	14385	1001855	wereldlijk en geestelijk	913214.0	1646.0	topic 20	topic 5	topic 17
30834	43258.0	14385	1016140	wereldlijk en geestelijk	924809.0	1679.0	topic 20	topic 5	topic 17
30835	43258.0	14654	1000962	wereldlijk		1633.0	topic 20	topic 5	topic 17
30836	43258.0	14385	1000957	wereldlijk en geestelijk		1638.0	topic 20	topic 5	topic 17
30837	43259.0	26782	1000109	geestelijk	905966.0	1561.0	topic 6	topic 0	topic 9
30838	43259.0	26782	1000106	geestelijk		1558.0	topic 6	topic 0	topic 9
30839	43259.0	26782	1000107	geestelijk	905955.0	1559.0	topic 6	topic 0	topic 9
30840	43260.0	2684	1000659	geestelijk		1657.0	topic 8	topic 0	topic 37
30841	43260.0	3670	1016979	geestelijk	925930.0	1650.0	topic 8	topic 0	topic 37
30842	43260.0	189038	1016327	geestelijk		1609.0	topic 8	topic 0	topic 37
30843	43260.0	3670	1000240	geestelijk		1566.0	topic 8	topic 0	topic 37
30844	43263.0	22713	1000210	geestelijk	900047.0	1600.0	topic 31	topic 20	topic 13
30845	43263.0	22713	1000209	geestelijk		1576.0	topic 31	topic 20	topic 13
30846	43264.0	119132	1001281	geestelijk		1698.0	topic 28	topic 49	topic 17
30847	43265.0	33907	1011046	geestelijk		1654.0	topic 40	topic 27	topic 24
30848	43267.0	13230	1000919	geestelijk		1663.0	topic 5	topic 10	topic 42
30849	43269.0	14990	1000968	wereldlijk		1626.0	topic 18	topic 49	topic 32
30850	43271.0	193354	1010089	geestelijk		1700.0	topic 40	topic 3	topic 7
30851	43271.0	12838	1000890	geestelijk		1658.0	topic 40	topic 3	topic 7
30852	43275.0	21959	1000194	geestelijk		1580.0	topic 0	topic 6	topic 19
30853	43275.0	23506	1000592	geestelijk		1588.0	topic 0	topic 6	topic 19
30854	43280.0	149512	1001282	geestelijk	917246.0	1694.0	topic 33	topic 7	topic 49
30855	43280.0	149512	1010500	geestelijk		1630.0	topic 33	topic 7	topic 49
30856	43283.0	38869	1015354	wereldlijk		1723.0	topic 26	topic 24	topic 19
30857	43284.0	116135	1001164	wereldlijk		1694.0	topic 19	topic 26	topic 30
30858	43289.0	28492	1007034	geestelijk		1575.0	topic 0	topic 16	topic 19
30859	43289.0	3339	1000324	geestelijk	907530.0	1582.0	topic 0	topic 16	topic 19
30860	43289.0	3445	1000328	geestelijk		1575.0	topic 0	topic 16	topic 19
30861	43289.0	3339	1000470	geestelijk		1575.0	topic 0	topic 16	topic 19
30862	43290.0	20670	1001931	geestelijk	913239.0	1655.0	topic 44	topic 5	topic 3
30863	43290.0	20670	1001335	geestelijk	928261.0	1728.0	topic 44	topic 5	topic 3
30864	43290.0	20670	1001047	geestelijk		1664.0	topic 44	topic 5	topic 3
30865	43299.0	9270	1000818	wereldlijk		1601.0	topic 34	topic 24	topic 21
30866	43299.0	2459	1000653	wereldlijk		1622.0	topic 34	topic 24	topic 21
30867	43299.0	1858	1000623	wereldlijk		1615.0	topic 34	topic 24	topic 21
30868	43301.0	36994	1015612	wereldlijk	915657.0	1684.0	topic 26	topic 3	topic 11
30869	43301.0	36994	1001870	wereldlijk		1677.0	topic 26	topic 3	topic 11
30870	43302.0	36992	1001870	wereldlijk		1677.0	topic 26	topic 4	topic 27
30871	43302.0	36992	1015612	wereldlijk	915655.0	1684.0	topic 26	topic 4	topic 27
30872	43305.0	32762	1010998	geestelijk	916048.0	1671.0	topic 42	topic 37	topic 12
30873	43305.0	178395	1001858	geestelijk		1623.0	topic 42	topic 37	topic 12
30874	43305.0	32762	1001567	geestelijk		1645.0	topic 42	topic 37	topic 12
30875	43323.0	9044	1017679	geestelijk	913272.0	1681.0	topic 17	topic 0	topic 36
30876	43323.0	9044	1016357	geestelijk	923675.0	1695.0	topic 17	topic 0	topic 36
30877	43323.0	9044	1016131	geestelijk	924160.0	1727.0	topic 17	topic 0	topic 36
30878	43323.0	9044	1017670	geestelijk	929517.0	1679.0	topic 17	topic 0	topic 36
30879	43323.0	9044	1000814	geestelijk		1676.0	topic 17	topic 0	topic 36
30880	43332.0	7014	1000138	geestelijk		1565.0	topic 0	topic 20	topic 9
30881	43337.0	6896	1000746	geestelijk		1637.0	topic 0	topic 18	topic 10
30882	43337.0	32419	1010972	geestelijk		1660.0	topic 0	topic 18	topic 10
30883	43337.0	6896	1016380	geestelijk	922586.0	1722.0	topic 0	topic 18	topic 10
30884	43337.0	6605	1000741	geestelijk		1622.0	topic 0	topic 18	topic 10
30885	43338.0	12018	1000877	geestelijk		1617.0	topic 0	topic 19	topic 1
30886	43338.0	6066	1010177	geestelijk		1632.0	topic 0	topic 19	topic 1
30887	43338.0	197014	1001856	geestelijk		1617.0	topic 0	topic 19	topic 1
30888	43338.0	191970	1017367	geestelijk		1740.0	topic 0	topic 19	topic 1
30889	43338.0	114494	1001666	geestelijk		1619.0	topic 0	topic 19	topic 1
30890	43338.0	184035	1004678	geestelijk		1610.0	topic 0	topic 19	topic 1
30891	43338.0	14593	1000957	geestelijk		1638.0	topic 0	topic 19	topic 1
30892	43338.0	36254	1001817	geestelijk		1603.0	topic 0	topic 19	topic 1
30893	43338.0	12018	1004985	geestelijk	928065.0	1609.0	topic 0	topic 19	topic 1
30894	43338.0	14593	1016140	geestelijk	925022.0	1679.0	topic 0	topic 19	topic 1
30895	43338.0	14593	1001855	geestelijk	913280.0	1646.0	topic 0	topic 19	topic 1
30896	43338.0	12018	1001876	geestelijk	913759.0	1614.0	topic 0	topic 19	topic 1
30897	43338.0	6066	1016865	geestelijk	925217.0	1683.0	topic 0	topic 19	topic 1
30898	43338.0	6066	1016756	geestelijk	924708.0	1722.0	topic 0	topic 19	topic 1
30899	43338.0	6066	1000733	geestelijk	913755.0	1634.0	topic 0	topic 19	topic 1
30900	43338.0	32418	1010972	geestelijk		1660.0	topic 0	topic 19	topic 1
30901	43339.0	3409	1000328	geestelijk		1575.0	topic 16	topic 0	topic 6
30902	43340.0	22710	1000210	geestelijk	900044.0	1600.0	topic 0	topic 19	topic 41
30903	43340.0	22710	1000209	geestelijk		1576.0	topic 0	topic 19	topic 41
30904	43342.0	26753	1000105	geestelijk	905949.0	1558.0	topic 0	topic 8	topic 9
30905	43342.0	26223	1000449	geestelijk		1590.0	topic 0	topic 8	topic 9
30906	43342.0	21960	1000194	geestelijk		1580.0	topic 0	topic 8	topic 9
30907	43342.0	19360	1000078	geestelijk	900637.0	1556.0	topic 0	topic 8	topic 9
30908	43342.0	6521	1000291	geestelijk	908452.0	1583.0	topic 0	topic 8	topic 9
30909	43342.0	14003	1000144	geestelijk		1566.0	topic 0	topic 8	topic 9
30910	43342.0	8025	1000773	geestelijk		1644.0	topic 0	topic 8	topic 9
30911	43342.0	6521	1000193	geestelijk	908906.0	1582.0	topic 0	topic 8	topic 9
30912	43342.0	26753	1000109	geestelijk	906003.0	1561.0	topic 0	topic 8	topic 9
30913	43342.0	14867	1000113	geestelijk	906297.0	1566.0	topic 0	topic 8	topic 9
30914	43342.0	26753	1000111	geestelijk	906059.0	1561.0	topic 0	topic 8	topic 9
30915	43342.0	3759	1016979	geestelijk	926019.0	1650.0	topic 0	topic 8	topic 9
30916	43342.0	118423	1001323	geestelijk		1732.0	topic 0	topic 8	topic 9
30917	43342.0	149006	1001307	geestelijk		1700.0	topic 0	topic 8	topic 9
30918	43342.0	176703	1016078	geestelijk		1683.0	topic 0	topic 8	topic 9
30919	43342.0	190207	1000112	geestelijk		1561.0	topic 0	topic 8	topic 9
30920	43342.0	191777	1001827	geestelijk		1650.0	topic 0	topic 8	topic 9
30921	43342.0	3759	1000240	geestelijk		1566.0	topic 0	topic 8	topic 9
30922	43342.0	6521	1000192	geestelijk		1579.0	topic 0	topic 8	topic 9
30923	43342.0	14867	1000114	geestelijk		1566.0	topic 0	topic 8	topic 9
30924	43342.0	19360	1000077	geestelijk		1552.0	topic 0	topic 8	topic 9
30925	43342.0	26753	1000104	geestelijk		1557.0	topic 0	topic 8	topic 9
30926	43342.0	134628	1001139	geestelijk		1702.0	topic 0	topic 8	topic 9
30927	43342.0	115320	1001141	geestelijk		1668.0	topic 0	topic 8	topic 9
30928	43342.0	3759	1000158	geestelijk	909945.0	1574.0	topic 0	topic 8	topic 9
30929	43342.0	134628	1001140	geestelijk	919248.0	1725.0	topic 0	topic 8	topic 9
30930	43342.0	3759	1000308	geestelijk	909751.0	1599.0	topic 0	topic 8	topic 9
30931	43342.0	3279	1000675	geestelijk		1641.0	topic 0	topic 8	topic 9
30932	43342.0	3759	1000147	geestelijk	909259.0	1566.0	topic 0	topic 8	topic 9
30933	43342.0	3759	1000152	geestelijk	909574.0	1567.0	topic 0	topic 8	topic 9
30934	43342.0	3759	1000148	geestelijk	909581.0	1567.0	topic 0	topic 8	topic 9
30935	43342.0	3759	1000151	geestelijk	909590.0	1567.0	topic 0	topic 8	topic 9
30936	43342.0	3759	1000149	geestelijk	909597.0	1567.0	topic 0	topic 8	topic 9
30937	43342.0	3759	1000264	geestelijk	909606.0	1568.0	topic 0	topic 8	topic 9
30938	43342.0	3759	1000154	geestelijk	909613.0	1572.0	topic 0	topic 8	topic 9
30939	43342.0	3759	1000156	geestelijk	909623.0	1572.0	topic 0	topic 8	topic 9
30940	43342.0	3759	1000303	geestelijk	909762.0	1596.0	topic 0	topic 8	topic 9
30941	43342.0	3759	1000272	geestelijk	909631.0	1573.0	topic 0	topic 8	topic 9
30942	43342.0	3759	1000595	geestelijk	909567.0	1566.0	topic 0	topic 8	topic 9
30943	43342.0	3759	1000315	geestelijk	909646.0	1578.0	topic 0	topic 8	topic 9
30944	43342.0	3759	1000157	geestelijk	909639.0	1573.0	topic 0	topic 8	topic 9
30945	43342.0	3759	1000293	geestelijk	909737.0	1590.0	topic 0	topic 8	topic 9
30946	43342.0	3759	1000453	geestelijk	909720.0	1579.0	topic 0	topic 8	topic 9
30947	43342.0	3759	1000286	geestelijk	909710.0	1579.0	topic 0	topic 8	topic 9
30948	43342.0	3759	1000285	geestelijk	909700.0	1579.0	topic 0	topic 8	topic 9
30949	43342.0	3759	1000313	geestelijk	909730.0	1567.0	topic 0	topic 8	topic 9
30950	43342.0	3759	1000454	geestelijk	909684.0	1582.0	topic 0	topic 8	topic 9
30951	43342.0	3759	1000288	geestelijk	909675.0	1581.0	topic 0	topic 8	topic 9
30952	43342.0	3759	1000165	geestelijk	909666.0	1581.0	topic 0	topic 8	topic 9
30953	43342.0	3759	1000163	geestelijk	909656.0	1581.0	topic 0	topic 8	topic 9
30954	43342.0	3759	1000153	geestelijk	909691.0	1568.0	topic 0	topic 8	topic 9
30955	43345.0	30129	1000195	geestelijk		1591.0	topic 0	topic 6	topic 19
30956	43347.0	19361	1001531	geestelijk	909463.0	1577.0	topic 9	topic 31	topic 0
30957	43347.0	19361	1000096	geestelijk	904405.0	1599.0	topic 9	topic 31	topic 0
30958	43347.0	19361	1000451	geestelijk	908178.0	1600.0	topic 9	topic 31	topic 0
30959	43347.0	19361	1000094	geestelijk	907856.0	1596.0	topic 9	topic 31	topic 0
30960	43347.0	19361	1000344	geestelijk	907374.0	1582.0	topic 9	topic 31	topic 0
30961	43347.0	19361	1000089	geestelijk	906739.0	1579.0	topic 9	topic 31	topic 0
30962	43347.0	19361	1000091	geestelijk	905210.0	1582.0	topic 9	topic 31	topic 0
30963	43347.0	19361	1000093	geestelijk	904404.0	1593.0	topic 9	topic 31	topic 0
30964	43347.0	19361	1000095	geestelijk	902060.0	1559.0	topic 9	topic 31	topic 0
30965	43347.0	19361	1000092	geestelijk	904402.0	1589.0	topic 9	topic 31	topic 0
30966	43347.0	19361	1000090	geestelijk	904401.0	1580.0	topic 9	topic 31	topic 0
30967	43347.0	19361	1000088	geestelijk	904400.0	1579.0	topic 9	topic 31	topic 0
30968	43347.0	19361	1000087	geestelijk	902839.0	1577.0	topic 9	topic 31	topic 0
30969	43347.0	19361	1000084	geestelijk	902541.0	1569.0	topic 9	topic 31	topic 0
30970	43347.0	19361	1000078	geestelijk	900638.0	1556.0	topic 9	topic 31	topic 0
30971	43347.0	19361	1000083	geestelijk	900096.0	1566.0	topic 9	topic 31	topic 0
30972	43347.0	176826	1016078	geestelijk		1683.0	topic 9	topic 31	topic 0
30973	43347.0	19361	1000557	geestelijk	904403.0	1591.0	topic 9	topic 31	topic 0
30974	43347.0	19361	1000077	geestelijk		1552.0	topic 9	topic 31	topic 0
30975	43349.0	36089	1011287	wereldlijk		1685.0	topic 3	topic 24	topic 39
30976	43353.0	161829	1004265			1660.0	topic 7	topic 38	topic 14
30977	43356.0	10316	1000837	wereldlijk		1645.0	topic 23	topic 14	topic 24
30978	43356.0	114156	1001171	wereldlijk		1649.0	topic 23	topic 14	topic 24
30979	43376.0	13251	1000919	geestelijk		1663.0	topic 5	topic 42	topic 0
30980	43393.0	22106	1000243	geestelijk	906400.0	1567.0	topic 6	topic 9	topic 19
30981	43393.0	22106	1000137	geestelijk		1565.0	topic 6	topic 9	topic 19
30982	43394.0	22126	1000243	geestelijk	906417.0	1567.0	topic 6	topic 0	topic 9
30983	43394.0	22126	1000176	geestelijk	907061.0	1567.0	topic 6	topic 0	topic 9
30984	43394.0	22126	1000137	geestelijk		1565.0	topic 6	topic 0	topic 9
30985	43398.0	3335	1000680	wereldlijk		1607.0	topic 21	topic 18	topic 37
30986	43399.0	3333	1000680	wereldlijk		1607.0	topic 21	topic 37	topic 19
30987	43401.0	114294	1001366	geestelijk		1645.0	topic 4	topic 15	topic 13
30988	43402.0	3327	1000680	wereldlijk		1607.0	topic 21	topic 19	topic 18
30989	43404.0	3325	1000680	wereldlijk		1607.0	topic 21	topic 37	topic 13
30990	43411.0	34148	1011052	wereldlijk		1659.0	topic 39	topic 21	topic 4
30991	43412.0	6273	1000738	wereldlijk		1659.0	topic 34	topic 38	topic 23
30992	43412.0	8291	1000787	wereldlijk		1627.0	topic 34	topic 38	topic 23
30993	43412.0	8463	1000798	wereldlijk		1634.0	topic 34	topic 38	topic 23
30994	43412.0	8567	1001316	wereldlijk	926793.0	1681.0	topic 34	topic 38	topic 23
30995	43412.0	8567	1000799	wereldlijk		1644.0	topic 34	topic 38	topic 23
30996	43426.0	115667	1001338	geestelijk	920326.0	1692.0	topic 28	topic 49	topic 38
30997	43426.0	115667	1016154	geestelijk		1681.0	topic 28	topic 49	topic 38
30998	43427.0	36642	1000827	geestelijk		1631.0	topic 4	topic 3	topic 0
30999	43431.0	9951	1001556	geestelijk	913264.0	1643.0	topic 16	topic 47	topic 5
31000	43431.0	9951	1000825	geestelijk	922325.0	1627.0	topic 16	topic 47	topic 5
31001	43431.0	9951	1016190	geestelijk		1613.0	topic 16	topic 47	topic 5
31002	43443.0	183697	1016689	geestelijk	922789.0	1700.0	topic 5	topic 18	topic 17
31003	43443.0	183697	1017456	geestelijk	922908.0	1717.0	topic 5	topic 18	topic 17
31004	43443.0	183697	1017455	geestelijk	924697.0	1741.0	topic 5	topic 18	topic 17
31005	43443.0	190843	1001842	geestelijk	923227.0	1740.0	topic 5	topic 18	topic 17
31006	43443.0	183697	1015959	geestelijk		1676.0	topic 5	topic 18	topic 17
31007	43443.0	190843	1016924	geestelijk		1718.0	topic 5	topic 18	topic 17
31008	43452.0	117058	1001317			1716.0	topic 35	topic 46	topic 7
31009	43470.0	34033	1011046	geestelijk		1654.0	topic 40	topic 36	topic 12
31010	43471.0	25208	1006862	geestelijk		1582.0	topic 21	topic 0	topic 31
31011	43472.0	22133	1001061	geestelijk		1605.0	topic 1	topic 9	topic 3
31012	43472.0	197196	1001856	geestelijk		1617.0	topic 1	topic 9	topic 3
31013	43473.0	36653	1000827	geestelijk		1631.0	topic 4	topic 46	topic 3
31014	43482.0	184853	1001544	geestelijk	918388.0	1657.0	topic 49	topic 17	topic 24
31015	43482.0	184853	1016946	geestelijk	918416.0	1642.0	topic 49	topic 17	topic 24
31016	43482.0	184853	1001676	geestelijk	918447.0	1664.0	topic 49	topic 17	topic 24
31017	43482.0	184853	1016155	geestelijk		1639.0	topic 49	topic 17	topic 24
31018	43500.0	33917	1011046	geestelijk		1654.0	topic 40	topic 3	topic 14
31019	43512.0	1581	1000620	wereldlijk		1627.0	topic 24	topic 2	topic 26
31020	43512.0	14941	1000965	wereldlijk		1622.0	topic 24	topic 2	topic 26
31021	43515.0	184044	1004678	geestelijk		1610.0	topic 21	topic 19	topic 9
31022	43515.0	36261	1001817	geestelijk		1603.0	topic 21	topic 19	topic 9
31023	43516.0	22410	1000243	geestelijk	906555.0	1567.0	topic 9	topic 0	topic 18
31024	43516.0	22410	1000176	geestelijk	906955.0	1567.0	topic 9	topic 0	topic 18
31025	43516.0	22410	1000137	geestelijk		1565.0	topic 9	topic 0	topic 18
31026	43517.0	35738	1001561	geestelijk		1659.0	topic 44	topic 40	topic 31
31027	43521.0	34028	1011046	geestelijk		1654.0	topic 40	topic 7	topic 49
31028	43522.0	3361	1000328	geestelijk		1575.0	topic 16	topic 18	topic 21
31029	43527.0	36656	1000827	geestelijk		1631.0	topic 4	topic 19	topic 15
31030	43532.0	161185	1016215	wereldlijk		1713.0	topic 38	topic 39	topic 18
31031	43548.0	33820	1011046	geestelijk		1654.0	topic 40	topic 3	topic 19
31032	43551.0	32433	1010972	geestelijk		1660.0	topic 5	topic 0	topic 15
31033	43551.0	6786	1000746	geestelijk		1637.0	topic 5	topic 0	topic 15
31034	43551.0	6786	1016380	geestelijk	922473.0	1722.0	topic 5	topic 0	topic 15
31035	43557.0	190420	1016290	wereldlijk		1732.0	topic 3	topic 30	topic 23
31036	43561.0	8148	1016763	geestelijk		1644.0	topic 31	topic 46	topic 24
31037	43564.0	1584	1000620	wereldlijk		1627.0	topic 24	topic 3	topic 2
31038	43564.0	32368	1009998	wereldlijk		1601.0	topic 24	topic 3	topic 2
31039	43564.0	111517	1001156	wereldlijk		1650.0	topic 24	topic 3	topic 2
31040	43571.0	9973	1000829	wereldlijk		1649.0	topic 34	topic 29	topic 3
31041	43571.0	116960	1001149	wereldlijk		1717.0	topic 34	topic 29	topic 3
